"iso3c","country","AG.LND.AGRI.K2","AG.LND.AGRI.ZS","AG.LND.ARBL.ZS","AG.LND.EL5M.RU.K2","AG.LND.EL5M.RU.ZS","AG.LND.EL5M.UR.K2","AG.LND.EL5M.UR.ZS","AG.LND.EL5M.ZS","AG.LND.FRST.K2","AG.LND.FRST.ZS","AG.LND.IRIG.AG.ZS","AG.LND.PRCP.MM","AG.YLD.CREL.KG","BX.KLT.DINV.WD.GD.ZS","EG.ELC.ACCS.ZS","EG.ELC.COAL.ZS","EG.ELC.HYRO.ZS","EG.ELC.NGAS.ZS","EG.ELC.NUCL.ZS","EG.ELC.PETR.ZS","EG.ELC.RNEW.ZS","EG.ELC.RNWX.KH","EG.ELC.RNWX.ZS","EG.FEC.RNEW.ZS","EG.USE.COMM.GD.PP.KD","EG.USE.ELEC.KH.PC","EG.USE.PCAP.KG.OE","EN.ATM.CO2E.EG.ZS","EN.ATM.CO2E.GF.KT","EN.ATM.CO2E.GF.ZS","EN.ATM.CO2E.KD.GD","EN.ATM.CO2E.KT","EN.ATM.CO2E.LF.KT","EN.ATM.CO2E.LF.ZS","EN.ATM.CO2E.PC","EN.ATM.CO2E.PP.GD","EN.ATM.CO2E.PP.GD.KD","EN.ATM.CO2E.SF.KT","EN.ATM.CO2E.SF.ZS","EN.ATM.GHGO.KT.CE","EN.ATM.GHGO.ZG","EN.ATM.GHGT.KT.CE","EN.ATM.GHGT.ZG","EN.ATM.HFCG.KT.CE","EN.ATM.METH.KT.CE","EN.ATM.METH.ZG","EN.ATM.NOXE.KT.CE","EN.ATM.NOXE.ZG","EN.ATM.PFCG.KT.CE","EN.ATM.SF6G.KT.CE","EN.CLC.DRSK.XQ","EN.CLC.GHGR.MT.CE","EN.CLC.MDAT.ZS","EN.POP.EL5M.RU.ZS","EN.POP.EL5M.UR.ZS","EN.POP.EL5M.ZS","EN.URB.MCTY.TL.ZS","ER.H2O.FWTL.K3","ER.H2O.FWTL.ZS","ER.LND.PTLD.ZS","ER.MRN.PTMR.ZS","ER.PTD.TOTL.ZS","IC.BUS.EASE.XQ","IQ.CPA.PUBS.XQ","IS.ROD.PAVE.ZS","NV.AGR.TOTL.ZS","SE.ENR.PRSC.FM.ZS","SE.PRM.CMPT.ZS","SH.DYN.MORT","SH.MED.CMHW.P3","SH.STA.MALN.ZS","SI.POV.DDAY","SP.POP.GROW","SP.POP.TOTL","SP.URB.GROW","SP.URB.TOTL","SP.URB.TOTL.IN.ZS"
"DEU","Germany",166450,47.6415364359723,33.5766214437003,12582.6123,3.552068118,3211.480957,0.906600223,4.458668341,114190,32.6836109680005,2.71237317644234,700,6219.9,1.75127773192366,100,44.2628091617821,2.9606828432665,9.83155139032119,14.3199259868293,0.968692616000512,29.2317701223308,1.68389e+11,26.2710872790643,15.795599937439,74.7309386278048,7035.48297471676,3817.54941455461,2.38039903416169,161080.309,21.5592998728502,0.180885524396171,709540,252344.605,33.7742896339423,8.55838981170216,0.155734940921997,0.160079410858761,298574.474,39.9617846483303,-16702.1953125,-44.178110694964,806090,-24.2308424237153,19780,53370,-51.7510187554436,32900,-38.9597268781021,888,5336,4.25,17.5633395511643,0.0328245736854824,1.028626816,3.014622563,4.043249379,9.62161519284027,24.443,22.8439252336449,37.7519230162364,45.3573960418849,38.7874034693079,22,NA,NA,0.662889416396827,0.960990011692047,100.843322753906,3.8,NA,0.5,0,0.177430343551393,83240525,0.276895619755864,64472284,77.453
"DJI","Djibouti",17020,73.4253666954271,0.0862812769628991,138.9527893,0.64445216,16.12578964,0.07479015,0.71924231,58,0.250215703192407,NA,220,2104.7,5.263736896086,61.275936126709,NA,NA,NA,NA,NA,0,NA,NA,27.8358001708984,NA,NA,177.539182773485,3.28671328671329,0,0,0.460743052578049,490,531.715,108.513265306122,0.51098993349831,0.0957042418991809,0.0980020826725876,0,0,-988.85124206543,-71.6666666666665,1480,51.8617851499307,NA,690,51.8307558944248,270,37.4421843831923,NA,NA,NA,NA,6.79684704554282,0.954173143,11.39787194,12.352045083,NA,0.019,6.33333333333333,1.57464592463938,0.167867459666831,1.23209428640264,112,3.2,45,1.30797467359867,1.00157999992371,63.0319709777832,57.5,NA,29.9,17,1.4728347321268,988002,1.66130003195854,771254,78.062
"DMA","Dominica",250,33.3333333333333,8,3.885168076,0.514583395,2.446705341,0.324061641,0.838645036,478.7,63.8266666666667,NA,2083,1628.9,5.6650595575807,100,NA,NA,NA,NA,NA,16.1757892646767,NA,NA,8.16709995269775,53.8669623777144,NA,607.370368800938,4.18604651162791,0,0,0.375281503696626,180,179.683,99.8238888888889,2.51305391896797,0.212717920357521,0.217825237451645,0,0,4.23346102237701,-99.9999999999745,240,70.5381533070242,NA,50,11.7337004962752,20,-13.9107103822391,NA,NA,NA,NA,NA,0.474784134,0.506940736,0.98172487,NA,0.02,10,21.9868244583373,0.105277967308817,0.673332200010968,111,3.7,NA,15.3493871438143,0.991909980773926,113.926696777344,34.7,NA,NA,NA,0.254522074272768,71991,0.682302074452407,51178,71.09
"DNK","Denmark",26320,65.8,59.8,4907.316895,11.59045573,1210.91272,2.860021183,14.450476913,6284.4,15.711,8.70295889201072,703,4946.2,-2.14200987846463,100,24.5448578436453,0.0621826095968494,6.2735343904377,0,1.08128648910077,65.5059246208588,1.8944e+10,65.443742011262,35.3287010192871,53.2515345111267,5858.80153628748,2816.61456539942,2.09892679249441,6593.266,18.6355737704918,0.0896425360368271,33380,16846.198,47.6150310910119,5.76149416359606,0.100264807296546,0.102369620161064,7187.32,20.3146410401357,-1927.6451416016,-43.8883960432161,45870,-25.9102726179242,1693,7140,-4.74426439504276,4740,-35.5817445113696,21,36,NA,-1.11891159402879,0,5.230391864,11.10784474,16.338236604,23.0902369309346,0.7411,12.3516666666667,18.1020211937511,17.8489925277439,17.9276418331277,4,NA,NA,1.36527385448283,0.999819993972778,101.036628723145,3.8,NA,NA,0.2,0.291641177476633,5831404,0.430201637829091,5138400,88.116
"DOM","Dominican Republic",24290,50.2794452494308,18.1535913889464,780.1712036,1.62964959,54.10437012,0.113015149,1.742664739,21441,44.3821155040364,12.2716961712639,1410,3067.4,3.18097442749009,100,12.8569106572032,6.36614834480143,22.0295822723086,0,53.4810640949233,11.6324429755648,9.72e+08,5.2662946307634,16.0881996154785,51.849259390913,1615.51460662485,751.795098208768,2.7897966719767,1914.174,7.82573180703189,0.307071841296596,25120,17891.293,73.1451062959935,2.36375764821923,0.130327552468508,0.133456692389767,2874.928,11.753589533933,2133.2604980469,-69.7026995578318,39060,96.4283760713527,0,9200,14.2917831358216,3390,2.84026617452713,0,0,3,NA,0.0787054349701715,0.725931594,0.504109201,1.230040795,30.5845626952451,9.0779,38.6293617021277,26.2367518845671,17.9579055499101,19.2157370412977,115,NA,NA,6.04147752532252,1.00525999069214,93.3040924072266,28,NA,4,0.6,1.00939108305127,10847904,1.87574258421733,8953860,82.54
"DZA","Algeria",413588.47,17.3649641165853,3.15106344476582,378.7591858,0.016354931,200.346344,0.008651013,0.025005944,19490,0.818308959706366,3.16041260466687,89,1758.8,0.807014998571505,99.5,0,0.210761940754092,98.357510392744,0,1.31980580830838,0.322683798947644,7.7e+07,0.111921858193552,0.193299993872643,115.310476327745,1362.87188408252,1327.53550999587,2.68633780958248,78741.491,54.9295367980467,0.755335959885733,151670,53519.865,37.3350994070457,3.59165741835207,0.301269935295424,0.308503369544376,0,0,-7720.55859375,202.686602120154,218910,65.7850265181128,275,49550,50.2412119110572,12110,49.9473400536068,0,426,3.5,NA,0.0392229403642657,0.154394239,0.603106348,0.757500587,6.31150552108875,9.802,87.1288888888889,7.49506002830462,0.0854831025889078,7.10549311732352,157,NA,77.1,14.2277234958838,0.994899988174438,101.364631652832,23.3,NA,2.7,0.4,1.83653350440444,43851043,2.57706633702793,32332690,73.733
"ECU","Ecuador",54480,21.9358995007248,3.89756804638428,3262.497803,1.277587782,586.1027832,0.229516708,1.50710449,124978.3,50.3214285714286,15.0513950073421,2274,3935.8,0.889488520238149,100,0,50.7007355787844,12.6674409601239,0,34.5296167247387,52.8029423151374,5.43e+08,2.10220673635308,16.3302001953125,73.5991319243388,1376.39363303224,888.965229824386,2.90537285242173,2999.606,7.68932581389387,0.446630316762925,39530,34257.114,87.816236862343,2.31381230047905,0.195434176916984,0.200126514595288,0,0,-335.688720703103,-84.8345420166749,65680,70.9249595955226,104,20350,43.6793359545653,4950,70.131652497962,0,0,4.75,NA,0.336468818221031,1.377650723,3.812579019,5.190229742,27.5914778955578,9.9158,2.24136528028933,21.6861189348777,13.3461718314051,14.955139706334,129,NA,NA,9.80330238408809,1.02191996574402,104.43367767334,14,NA,5.2,3.6,1.53874114229084,17643060,1.81966031373091,11320846,64.166
"EGY","Egypt, Arab Rep.",38359.688,3.85350223517002,2.92427424782762,13035.72363,1.336258437,2797.161621,0.28672983,1.622988267,449.8,0.0451855944547692,NA,18.1,7148.5,2.97283696285301,100,0,7.38115256323601,70.7287184644213,0,21.0119960214752,8.25928551410343,1.598e+09,0.878132950867417,4.74440002441406,79.9230895098639,1683.21325769203,827.497038750532,2.89537834669954,94901.96,40.5633270644555,0.860226962847564,246260,114876.109,49.1007475636861,2.50204214229022,0.214966126476799,0.220127422575253,1353.123,0.578356556676355,17962.6484375,91.7548061378208,329220,112.434392570935,527,56870,92.5535575362866,22320,31.6949283161698,1903,1457,NA,NA,0.0122134765201198,12.26418561,9.259533686,21.523719296,25.5840335532128,64.2,6420,13.1360553831375,4.95148884185994,11.5507970192091,114,NA,92.2,11.5083075601375,1.00065004825592,104.609298706055,20.3,NA,7,3.8,1.92024763689114,102334403,2.04420595426378,43781728,42.783
"ERI","Eritrea",75920,75.1683168316832,6.83168316831683,1465.244019,1.195079135,12.85012054,0.010480787,1.205559922,10552.6,10.4481188118812,NA,384,652.4,1.8886183675912,50.3857307434082,0,0,0,0,99.5073891625616,0.492610837438424,2e+06,0.492610837438424,73.1865997314453,NA,96.6345799596792,245.919604861203,0.835022821910508,0,0,0.335748754145488,800,612.389,92.7862121212121,0.231696216140132,0.111018993627589,NA,0,0,35.85986328125,NA,7480,49.2512200338221,0,3730,39.7570693777016,2900,22.1870110181651,0,0,NA,NA,7.32348285594532,0.568353753,0.199195075,0.767548828,NA,0.582,20.7857142857143,4.87239093903435,0,2.95834092932792,189,2.4,21.7999992370605,14.1242274354984,0.878799974918365,60.2705116271973,40.5,NA,39.4,NA,1.36371886893331,3213969,3.04394171344602,1149669,35.771
"ESP","Spain",261833.239,52.408209711446,23.7873681820378,2142.009521,0.426752141,1983.388428,0.395150091,0.821902232,185721.7,37.1738204008784,14.1454194820544,636,4067.8,1.06303804790221,100,18.9623891256768,10.1298813500749,18.8983124064048,20.6186643243866,6.20644223015782,34.949890565603,6.8948e+10,24.8200092155282,17.3889007568359,68.7946138782913,5355.98700558221,2571.34096211178,2.14594037409046,57348.213,23.2150803546128,0.167541876874312,258340,140244.415,56.7722199732826,5.52035039972218,0.135567891277576,0.136938762996571,38928.872,15.7587629032911,4827.6796875,105.498851747895,326940,18.7201398412332,9968,39940,13.4082281665656,20350,-20.2909450426135,1227,944,NA,-28.6279561581977,0.729193518337962,0.883991979,3.492622987,4.376614966,25.771204150435,31.224,28.0791366906475,28.0656336491221,8.37411263885255,14.9740098076054,30,NA,NA,3.15575136979829,1.01686000823975,98.5260162353516,3.1,NA,NA,0.9,0.461546666660309,47351567,0.765187233675923,38264801,80.81
"EST","Estonia",10040,23.0963883137796,15.827007131355,734.9318237,1.704652117,44.95783997,0.104278349,1.808930466,24384,56.0938578329883,0.199401794616152,626,2624.8,9.41382545912466,100,5.3278295094557,0.259191705865412,0.595180954209465,0,1.22876067965825,14.4187386003648,1.475e+09,14.1595468944994,28.8421993255615,133.989131342316,6732.36747315611,4173.32658257102,2.79982796632847,979.089,6.25615974440895,0.607640611711881,16000,1004.758,6.42017891373802,12.1030850007224,0.333172357334025,0.343759280929831,14403.976,92.0381853035144,-6522.4135131836,-99.5412896537351,18610,-58.2471782256251,58,1050,-34.4139271523062,1350,-52.2510059015012,3,2,NA,-7.03459256035008,0,0.820986944,2.085488937,2.906475881,NA,1.784,14.036191974823,20.2184748207416,18.6204423838105,19.508099047707,18,NA,NA,1.93651945143906,1.01576995849609,96.6946334838867,2.4,NA,0.4,0.2,0.312947615313683,1331057,0.57038440813616,921477,69.229
"ETH","Ethiopia",379030,33.5632576908966,14.333653068162,0,0,0,0,0,170685,15.1142248343685,2.08070495739124,848,2394.5,2.62345955188163,48.2716217041016,0,92.6894701542589,0,0,0.0383251892306218,99.9616748107694,7.59e+08,7.27220465651049,89.9231033325195,297.669830775298,69.1987454026874,493.130107994898,0.254893020902985,0,0,0.261193815761006,16280,9556.202,63.9210836120401,0.149050931014413,0.0691966046456222,0.0708580020547729,1173.44,7.84909698996656,5071.14468383789,20910.5382319207,172230,175.320311623818,16,103110,61.2779824567985,52160,57.6569459432944,0,0,NA,NA,3.26301816870463,0,0,0,4.16975434733971,10.5481,8.64598360655738,18.4749603066502,NA,18.4749603066502,159,3.5,13.7,35.4514063305248,0.921459972858429,54.1109008789063,50.7,0.363,21.1,30.8,2.54138646419898,114963583,4.73159302240401,24941349,21.695
"FIN","Finland",22720,7.47565148723348,7.38352197946828,1259.900269,0.406788891,376.144043,0.121447087,0.528235978,224090,73.7332192682285,0.351648351648352,536,3012.8,5.86253253059629,100,8.30357012697348,24.4456754668571,7.57321748764523,33.8979838768459,0.309051416242693,44.49903056985,1.3756e+10,20.0533551029928,44.2167015075684,131.447961980243,15249.9893802302,5924.70012488295,1.31897602365261,4715.762,10.316696565303,0.164998537731239,44360,22856.411,50.0030868518924,8.04275204989552,0.161646658564974,0.167103743820466,17649.271,38.6114001312623,-4043.9587402344,104.080072850658,54490,-8.57933613803875,1203,4240,-15.0670080624123,4670,-28.9983797513536,9,76,3.5,-40.5584185028491,0.000387043470111034,0.341798665,1.522766113,1.864564778,23.5927914616526,6.562,6.13271028037383,15.0232916032633,10.5099633551937,14.1603139347862,20,NA,NA,2.45381463529669,1.05789995193481,100.373809814453,2.4,NA,NA,0.1,0.164906516324292,5530719,0.247975929848918,4729705,85.517
"FJI","Fiji",4250,23.2621784345922,9.0311986863711,467.238308,2.466154106,120.0789642,0.633794844,3.09994895,11400.2,62.3984674329502,NA,2592,3002.3,5.86368497436139,100,NA,NA,NA,NA,NA,45.0158848200176,NA,NA,27.8712997436523,59.265962723133,NA,626.655584589535,2.40458015267176,0,0,0.448534043829637,1900,1936.176,111.274482758621,2.15056197580052,0.151676582844558,0.155318308953192,0,0,106.80681419373,-34.9999999999997,2820,-3.03545930528297,NA,670,12.5009091610372,170,-2.9573045897566,NA,NA,2.75,NA,1.72863661924856,1.917390887,2.975533678,4.892924565,NA,0.0849,0.297373029772329,5.41119687502089,0.924879431405508,0.990369350346329,102,3.2,NA,14.8936976269305,1.04857003688812,107.018417358398,25.7,NA,5.3,0.5,0.726492630179755,896444,1.59848468945153,513187,57.247
"FRA","France",286601,52.3417653321937,33.1041334509467,5705.210449,1.047872293,3264.025879,0.599501511,1.647373804,172530,31.5090483730461,4.94757365232834,867,6884.6,1.87952017613513,100,2.16044891338683,9.66114989689331,3.51272595626573,77.6278008284028,0.382612769612454,15.8576666299907,3.4917e+10,6.19651673309742,15.2525997161865,85.17593375379,6939.94352490927,3692.01783331053,1.26383100168412,74652.786,24.5140991035366,0.105869643205581,309960,185605.205,60.9480855744918,4.61924120513374,0.0991912913317183,0.102078380196829,34539.473,11.3418950513907,996.68359375,78.3639681567618,423350,-10.0126409534082,18867,58340,7.16704862553192,38030,-50.0933491819004,435,1431,NA,-63.9204520539685,0.00571764592926749,0.737221193,2.154934399,2.892155592,22.8631210942637,26.436,13.218,25.7919660039,45.0457953940979,33.2074996806332,32,NA,NA,1.7191711786189,1.00051999092102,NA,4.5,0.028,NA,0,0.211906588145578,67391582,0.540944063384709,54570334,80.975
"FRO","Faroe Islands",30,2.14899713467049,2.14899713467049,114.8700256,6.696370626,17.25849915,1.006087585,7.702458211,0.8,0.0573065902578797,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,60.0714356141205,NA,NA,5.85860013961792,NA,NA,NA,NA,0,NA,NA,NA,630.724,NA,NA,NA,NA,0,NA,NA,-99.9999999999996,NA,NA,NA,NA,16.815186648596,NA,7.34080544481486,NA,NA,NA,NA,NA,4.470856533,2.300933826,6.771790359,NA,NA,NA,2.32909328433195,0.0108312493723335,0.0233716786944293,NA,NA,NA,18.1703076664828,NA,NA,NA,NA,NA,NA,0.385475452201148,48865,0.794731843302888,20718,42.398
"FSM","Micronesia, Fed. Sts.",220,31.4285714285714,2.85714285714286,47.98857498,6.310786114,6.499128819,0.854674512,7.165460626,644.2,92.0285714285714,NA,NA,1783.8,6.32982242056283,82.116943359375,NA,NA,NA,NA,NA,1.60116448326055,NA,NA,1.75189995765686,NA,NA,NA,NA,0,0,0.585647230782642,180,143.013,84.1252941176471,1.59801136363636,0.450905527684399,0.461731684246604,0,0,NA,NA,270,NA,NA,60,43.3206355798226,30,71.6769474899019,NA,NA,NA,NA,1.34981355700244,5.514299595,2.896275635,8.41057523,NA,NA,NA,0.0491628404366948,0.0157723799070518,0.0157814365656374,158,2.8,NA,22.5138619116866,1.02261996269226,88.4534301757813,29.4,0.297,NA,15.4,1.05755425586524,115021,1.58578818409259,26378,22.933
"GAB","Gabon",22126.4,8.58710754065277,1.26130321729344,804.0057983,0.306617045,42.17642975,0.016084476,0.322701521,235306,91.3206814918306,NA,1831,1599.6,9.20407399093131,90.6852569580078,0,43.1796801505174,46.0489181561618,0,10.2069614299153,43.7441204139229,1.2e+07,0.564440263405456,89.8871002197266,174.526123487559,1167.85159366621,2694.206022823,1.08366953359651,1023.093,17.9175656742557,0.240327543857319,4610,2460.557,43.0920665499124,2.17527220393767,0.144072594550111,0.147531750335876,0,0,1095.79187011719,466.06939778518,7460,181.591816715367,14,1120,11.9428374299267,430,172.775926348319,0,0,NA,NA,NA,1.295953996,3.641098659,4.937052655,NA,0.1391,0.0848170731707317,22.4427560590428,28.8271766191915,25.1293640958956,169,NA,12,6.40403464079651,NA,71.1904373168945,42.5,NA,6.4,3.4,2.41695722640636,2225728,2.80733782323181,2005203,90.092
"GBR","United Kingdom",173508.616,71.7185202331253,24.9567536064151,7375,3.043148689,2897.067871,1.195418074,4.238566763,31900,13.1856322076634,0.413905093911878,1220,6788.7,0.0790117558836187,100,22.806490741952,1.869745150971,29.7402157238164,20.9138531793695,0.63414953204343,24.8400504227664,7.7262e+10,22.9703052717954,11.0450000762939,61.6518380881841,5130.39025330028,2764.51667133806,2.22409400583251,158960.783,41.9543358230621,0.124836582663021,358800,167816.588,44.2916382063396,5.39870813789348,0.114510698891396,0.117266601533835,45012.425,11.8800773311515,27049.65234375,-2.69770477537392,452080,-24.6337559465148,13279,51210,-49.8025198947538,28290,-55.354166200617,455,557,NA,-4.07913785249313,0.0324070189450731,1.110320459,4.202697905,5.313018364,27.0830568275586,8.419,5.80620689655172,28.683437277978,28.8733055538075,28.8252338951318,8,NA,NA,0.574942034687806,1.01304996013641,100.597457885742,4.3,NA,NA,0.3,0.565404594994568,67215293,0.86500789642149,56395647,83.903
"GEO","Georgia",23718,34.131529716506,4.47546409555332,772.9984131,1.128209914,107.2951584,0.156599883,1.284809797,28224,40.6159159591308,4.01750198886237,1026,2536.4,7.67353212632608,100,0,78.0393242869011,21.9606757130989,0,0,78.0393242869011,0,0,27.9435997009277,96.3122709440619,2693.97276022513,1180.27275264329,1.92941880757362,4330.727,44.878,0.536331514462203,9460,3883.353,40.242,2.53854169098541,0.173924769196531,0.17810067005771,1012.092,10.488,1189.5859375,8.31186159168813,16900,-61.7280937427163,20,5210,-0.318513905877982,2090,-19.6636893296922,0,0,2.75,NA,0.770433848504126,0.963827609,1.791184893,2.755012502,29.0208131394723,1.823,3.13607431618785,8.33359715447386,0.667756100327337,6.44294931342771,7,4,NA,7.36975181591124,1.00751996040344,92.8278732299805,9.6,NA,2.1,3.8,-0.165748398790001,3714000,0.533010073479484,2208084,59.453
"GHA","Ghana",147827.4,64.9676540388503,20.6557088863497,1170.144043,0.506694219,128.2065887,0.055515847,0.562210066,79857.1,35.095851278896,0.242243791190697,1187,1864.3,5.77061395406846,83.5,0,50.8658950482987,38.847793925681,0,0,50.8920024366896,3e+06,0.0261073883909146,41.9766006469727,71.0513334702516,351.301475730666,331.827127643944,1.59068903402005,1419.129,10.0576116229624,0.300005928242182,16110,13256.205,93.9490077958894,0.541201382411755,0.102071022139134,0.10452172810368,0,0,680.014038085901,350.525187850266,44500,265.425204689096,13,21350,165.975201647503,5790,244.872461443104,0,0,3.25,NA,0.974438236973891,0.835484837,1.7872208,2.622705637,18.8655018055096,1.4486,4.78085808580858,15.0573797984075,0.0974062095921647,7.79471942096576,118,3.6,12.6,18.2377291849433,1.00817000865936,93.8091125488281,46.2,0.195,12.6,12.7,2.13076347294538,31072945,3.2565353358403,17820023,57.349
"GIB","Gibraltar",NA,NA,NA,1.01793015,15.10676707,0.941717267,13.9757167,29.08248377,0,0,NA,NA,NA,NA,100,0,0,0,0,100,0,0,0,0,NA,5692.93719978651,5812.28132597996,NA,0,NA,NA,NA,634.391,NA,NA,NA,NA,0,NA,NA,-100,NA,196.645014570808,0,NA,35.221337908921,NA,129.931798247082,0,0,NA,NA,NA,14.97335531,14.03819645,29.01155176,NA,NA,NA,32.4234218176205,12.8217275107356,13.1593352299108,NA,NA,NA,NA,0.990459978580475,100.218338012695,NA,NA,NA,NA,-0.0445123677542554,33691,-0.0445123677542554,33691,100
"GIN","Guinea",145000,59.0102555754517,12.6159856747518,2223.028564,0.907711371,76.97515106,0.031430644,0.939142015,61890,25.1872049487221,0.685446009389671,1651,1186.7,0.328552809586471,42.4183883666992,NA,NA,NA,NA,NA,78.751565015203,NA,NA,69.883903503418,NA,NA,NA,NA,0,0,0.279722274759719,3120,2746.583,97.0524028268551,0.25132323293185,0.0981836939234738,0.100541065871718,0,0,1868.20156860352,1.03777173473147,28890,55.5131858604113,NA,17830,228.837753223682,6590,269.586700590797,NA,NA,NA,NA,0.180212227284055,1.049296241,4.997747548,6.047043789,14.7590245851758,0.574,0.253982300884956,35.6461939863954,0.529571455146597,24.7992849458716,156,2.9,9.78999996185303,23.667242326192,0.785929977893829,59.6673698425293,98.8,0.517,16.3,36.1,2.79160707922075,13132792,3.81375694891337,4842717,36.875
"GMB","Gambia, The",6050,59.7826086956522,43.4782608695652,1753.734497,16.07742481,76.41927338,0.700576469,16.778001279,2426.7,23.9792490118577,NA,836,840.5,1.7669643260676,59.9212875366211,NA,NA,NA,NA,NA,0,NA,NA,52.3835983276367,37.937603833272,NA,81.1051769495428,3.00751879699248,3.667,0.69188679245283,0.315861775440359,570,524.381,98.9398113207547,0.249989912687734,0.1131231053971,0.115839169793387,0,0,375.872744977474,2046.4625,2790,196.676668407757,NA,1700,69.1747975817242,400,50.9304001872221,NA,NA,NA,NA,0.19719002671623,8.358096903,15.17515186,23.533248763,NA,0.1016,3.38666666666667,4.10736207362125,0.0696771265532355,1.36615407157188,155,3,19.3199996948242,21.797195274515,1.00112998485565,78.942512512207,51.7,0.725,11.6,10.3,2.89536550569189,2416664,3.9410443243687,1512397,62.582
"GNB","Guinea-Bissau",8151.1,28.9868421052632,10.6685633001422,2182.278076,6.430561765,31.88552666,0.093957709,6.524519474,19800.1,70.4128733997155,NA,1577,1312.2,4.97754701310162,31.040412902832,NA,NA,NA,NA,NA,0,NA,NA,86.7892990112305,39.8517261552253,NA,67.3021405622917,2.42105263157895,0,0,0.272212805609087,310,293.36,97.7866666666667,0.165394727856314,0.084922470203926,0.0869614426751626,0,0,111.293930411339,24223.4500000001,2800,366.888498978503,NA,1500,64.8828032515192,830,87.7656234376562,NA,NA,1,NA,0.540905804297409,11.98075826,3.28406484,15.2648231,NA,0.175,1.09375,16.662653555347,10.0094124457438,11.6199334552951,174,2,27.9400005340576,30.8632447518505,NA,65.1425170898438,78.5,1.645,18.8,68.4,2.42141061795942,1967998,3.37391766359201,869776,44.196
"GNQ","Equatorial Guinea",2840,10.1247771836007,4.27807486631016,63.61024857,0.236483489,3.925174952,0.014592602,0.251076091,24484.2,87.2877005347594,NA,2156,NA,3.96142681823214,66.5921783447266,NA,NA,NA,NA,NA,57.8274760383387,NA,NA,4.90469980239868,58.3535610011572,NA,2140.72042118279,4.29221148379761,3402.976,60.7674285714286,0.502148031836901,6670,729.733,13.0309464285714,5.09562509645018,0.244096209200288,0.24995691308346,0,0,3703.62858963013,-100.000000000002,19270,2519.01956747104,NA,12230,2414.77618027939,40,104.13055451181,NA,NA,NA,NA,NA,0.356338109,0.592412366,0.948750475,NA,0.0198,0.0761538461538462,19.2667589536442,0.235115094159034,1.76531204067703,178,NA,NA,2.99484757425053,0.906759977340698,40.7759208679199,81.8,0.508,5.6,NA,3.40761945937311,1402985,4.05678215704239,1025582,73.1
"GRC","Greece",61036,47.3514352211016,16.5756400310318,2994.41626,2.282803736,1020.603638,0.778060762,3.060864498,39018,30.2699767261443,20.2720419534579,652,3798.6,2.4349660279254,100,42.6594882482343,11.7672031183667,17.540812782216,0,10.9277912855544,28.6557832580757,8.752e+09,16.888580139709,17.8591003417969,77.2465790065637,5062.60642155232,2182.07109345882,2.88032290109545,7994.06,11.9582049364248,0.263902362661101,65290,34708.155,51.9194540014959,6.08317505028006,0.204952224367528,0.208680278677358,17238.567,25.7869364248317,5259.33984375,-41.1348364398284,84750,4.04734628338168,1204,9670,6.72887492840415,4450,-42.0917742778069,104,99,NA,-3.01856281002051,0.00658313866180501,1.557807251,2.93605704,4.493864291,29.4278435943879,11.24,19.3793103448276,35.2163408633262,4.51786536462105,11.0283505287585,79,NA,NA,4.1178543585904,0.975350022315979,97.9323806762695,3.8,NA,0.2,0.1,-0.0562855184238398,10715549,0.354765215767831,8541900,79.715
"GRD","Grenada",80,23.5294117647059,8.82352941176471,4.375927925,1.354669383,1.542970777,0.477662179,1.832331562,177,52.0588235294118,2.85714285714286,2350,1006.3,10.8175700671666,95.4287414550781,NA,NA,NA,NA,NA,0,NA,NA,10.3895998001099,53.3194491595477,NA,770.086420809446,3.45679012345679,0,0,0.296058516815515,300,267.691,95.6039285714286,2.69181419303897,0.156452006597392,0.16020838972845,0,0,-264.847792580724,50.2805836139183,2360,359.898464603654,NA,2030,48.1867664348887,10,168.76303286157,NA,NA,NA,NA,NA,1.357484558,0.528333075,1.885817633,NA,0.0141,NA,9.77750817324608,0.0862502716404704,0.222068705409949,146,3.6,NA,4.86866042130676,1.00446999073029,123.00122833252,16.5,0.44,NA,NA,0.460536799472609,112519,0.847638662924855,41111,36.537
"GRL","Greenland",2431.1,0.592301132902911,0.00219271531246193,24595.9375,10.13542642,9.708681107,0.004000727,10.139427147,2.2,0.000535997076379583,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,81.2915257762837,NA,NA,11.4736003875732,NA,NA,NA,NA,0,NA,NA,NA,509.713,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,21.1747434592133,NA,31.702523765013,NA,NA,NA,NA,NA,25.72085403,20.73897981,46.45983384,NA,NA,NA,41.1536023513172,4.51873918534929,22.3782828633614,NA,NA,NA,17.8943216847087,NA,NA,NA,NA,NA,NA,0.252238303411568,56367,0.515575355211467,49198,87.282
